filename,total_loss,loss_cls,loss_bbox,loss_offset,loss_dir,loss_attr
n008-2018-08-27-11-48-51-0400__CAM_FRONT_RIGHT__1535385092120482.jpg,131.2086442107684,0.09706596285104752,0.0,130.2356719970703,0.05602574720978737,0.000784257601480931
n015-2018-11-21-19-38-26+0800__CAM_FRONT_LEFT__1542800860404844.jpg,131.1979379300028,0.6831405162811279,0.0,128.37066650390625,0.8431388139724731,0.5145827531814575
n015-2018-11-21-19-38-26+0800__CAM_FRONT_LEFT__1542800861404844.jpg,129.8313052766025,0.26952219009399414,0.0,127.74916076660156,0.07649444043636322,0.1826179474592209
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800383377893.jpg,128.9249124173075,0.16520880162715912,0.0,126.79922485351562,0.10310999304056168,0.006203304976224899
n015-2018-11-21-19-38-26+0800__CAM_FRONT_RIGHT__1542800859920339.jpg,127.94959403574467,0.1713208556175232,0.0,126.2744140625,0.021088093519210815,0.055274490267038345
n015-2018-11-21-19-38-26+0800__CAM_FRONT_LEFT__1542800379854844.jpg,127.08106744769611,0.1646769642829895,0.0,125.30389404296875,0.6620011925697327,0.0022907264064997435
n008-2018-08-30-15-16-55-0400__CAM_FRONT_RIGHT__1535657110620482.jpg,126.71842741715955,0.1356503665447235,0.0,124.6545639038086,0.6679174900054932,0.0009602797799743712
n008-2018-08-30-15-16-55-0400__CAM_BACK_LEFT__1535657120147405.jpg,126.67102502286434,0.422480970621109,0.0,124.20457458496094,0.2038736194372177,0.11596740782260895
n015-2018-11-21-19-38-26+0800__CAM_BACK_LEFT__1542800864447423.jpg,126.65862933173776,0.41100963950157166,0.0,122.3699722290039,0.6832568645477295,1.9570503234863281
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800372377893.jpg,125.89639390888624,0.09997458010911942,0.0,123.59107208251953,0.014697427861392498,0.00785638578236103
n008-2018-08-27-11-48-51-0400__CAM_FRONT_LEFT__1535385099354799.jpg,125.80334650515579,0.13169662654399872,0.0,124.83277130126953,0.0002611033560242504,0.00031282988493330777
n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657127112404.jpg,125.73530468414538,0.3258068561553955,0.0,123.89766693115234,0.0037030342500656843,0.002211321145296097
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800863927893.jpg,124.89618226443417,0.21211406588554382,0.0,119.45932006835938,0.0026050598826259375,4.213586807250977
n015-2018-11-21-19-38-26+0800__CAM_FRONT_LEFT__1542800862404844.jpg,123.55514327436686,0.13645054399967194,0.0,121.5194320678711,0.41351497173309326,0.5090900659561157
n008-2018-08-30-15-16-55-0400__CAM_FRONT_LEFT__1535657126604799.jpg,123.3725489443168,0.14130213856697083,0.0,121.62165832519531,0.014353024773299694,0.05313976854085922
